ordering_cd,st_country_cd,us_or_foreign,state_country_of_origin,assignee_name,CY_2014,CY_ALL
4,AR,(U.S.),ARKANSAS,NUCOR CORPORATION,1,5
4,AR,(U.S.),ARKANSAS,"PACE INDUSTRIES, LLC",0,5
4,AR,(U.S.),ARKANSAS,"PERFECTVISION MANUFACTURING, INC.",3,5
4,AR,(U.S.),ARKANSAS,"TYSON FOODS, INC.",4,5
4,AR,(U.S.),ARKANSAS,"WEATHERFORD/LAMB, INC.",2,5
5,CA,(U.S.),CALIFORNIA,~INDIVIDUALLY OWNED PATENT,2944,13206
5,CA,(U.S.),CALIFORNIA,"QUALCOMM, INC.",1997,5730
5,CA,(U.S.),CALIFORNIA,"APPLE, INC.",1622,5079
5,CA,(U.S.),CALIFORNIA,"GOOGLE, INC.",1688,4205
5,CA,(U.S.),CALIFORNIA,BROADCOM CORPORATION,835,4158
5,CA,(U.S.),CALIFORNIA,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",627,2908
5,CA,(U.S.),CALIFORNIA,"CISCO TECHNOLOGY, INC.",556,2656
5,CA,(U.S.),CALIFORNIA,MARVELL INTERNATIONAL LTD.,493,2000
5,CA,(U.S.),CALIFORNIA,INTERNATIONAL BUSINESS MACHINES CORPORATION,433,1965
5,CA,(U.S.),CALIFORNIA,"UNIVERSITY OF CALIFORNIA, THE REGENTS OF",425,1751
5,CA,(U.S.),CALIFORNIA,INTEL CORPORATION,368,1742
5,CA,(U.S.),CALIFORNIA,"APPLIED MATERIALS, INC.",311,1596
5,CA,(U.S.),CALIFORNIA,ORACLE INTERNATIONAL CORPORATION,354,1508
5,CA,(U.S.),CALIFORNIA,SONY CORPORATION,276,1185
5,CA,(U.S.),CALIFORNIA,"ORACLE AMERICA, INC.",97,1165
5,CA,(U.S.),CALIFORNIA,"YAHOO, INC.",210,1130
5,CA,(U.S.),CALIFORNIA,"ADOBE SYSTEMS, INC.",254,1022
5,CA,(U.S.),CALIFORNIA,"JUNIPER NETWORKS, INC.",223,1018
5,CA,(U.S.),CALIFORNIA,HITACHI GLOBAL STORAGE TECHNOLOGIES NETHERLANDS B.V.,172,976
5,CA,(U.S.),CALIFORNIA,NVIDIA CORPORATION,221,901
5,CA,(U.S.),CALIFORNIA,BOEING COMPANY,188,808
5,CA,(U.S.),CALIFORNIA,SYMANTEC CORPORATION,195,784
5,CA,(U.S.),CALIFORNIA,ALTERA CORPORATION,171,776
5,CA,(U.S.),CALIFORNIA,MICROSOFT CORPORATION,150,767
5,CA,(U.S.),CALIFORNIA,STANFORD UNIVERSITY,173,753
5,CA,(U.S.),CALIFORNIA,"MICRON TECHNOLOGY, INC.",160,726
5,CA,(U.S.),CALIFORNIA,PALO ALTO RESEARCH CENTER INCORPORATED,134,716
5,CA,(U.S.),CALIFORNIA,"XILINX, INC.",107,686
5,CA,(U.S.),CALIFORNIA,LAM RESEARCH CORPORATION,149,650
5,CA,(U.S.),CALIFORNIA,"ALLERGAN, INC.",159,639
5,CA,(U.S.),CALIFORNIA,MARVELL WORLD TRADE LTD.,234,633
5,CA,(U.S.),CALIFORNIA,EBAY INC.,186,610
5,CA,(U.S.),CALIFORNIA,CALIFORNIA INSTITUTE OF TECHNOLOGY,150,608
5,CA,(U.S.),CALIFORNIA,LSI CORPORATION,222,607
5,CA,(U.S.),CALIFORNIA,"WESTERN DIGITAL TECHNOLOGIES, INC.",212,577
5,CA,(U.S.),CALIFORNIA,"SAMSUNG ELECTRONICS CO., LTD.",133,571
5,CA,(U.S.),CALIFORNIA,SANDISK TECHNOLOGIES INC.,174,503
5,CA,(U.S.),CALIFORNIA,"PACESETTER, INC.",82,498
5,CA,(U.S.),CALIFORNIA,CHEVRON U.S.A. INC.,111,497
5,CA,(U.S.),CALIFORNIA,"NETAPP, INC.",91,491
5,CA,(U.S.),CALIFORNIA,"ABBOTT CARDIOVASCULAR SYSTEMS, INC.",161,487
5,CA,(U.S.),CALIFORNIA,"INTUIT, INC.",97,474
5,CA,(U.S.),CALIFORNIA,RAYTHEON COMPANY,113,468
5,CA,(U.S.),CALIFORNIA,"UNITED STATES OF AMERICA, NAVY",84,455
5,CA,(U.S.),CALIFORNIA,"CADENCE DESIGN SYSTEMS, INC.",86,440
5,CA,(U.S.),CALIFORNIA,"HEADWAY TECHNOLOGIES, INC.",92,422
5,CA,(U.S.),CALIFORNIA,"RICOH COMPANY, LTD.",86,421
5,CA,(U.S.),CALIFORNIA,INTERMOLECULAR INC.,210,419
5,CA,(U.S.),CALIFORNIA,BOSTON SCIENTIFIC NEUROMODULATION CORPORATION,145,413
5,CA,(U.S.),CALIFORNIA,"GENENTECH, INC.",74,413
5,CA,(U.S.),CALIFORNIA,ABBOTT DIABETES CARE INC.,89,409
5,CA,(U.S.),CALIFORNIA,"RAMBUS, INC.",88,403
5,CA,(U.S.),CALIFORNIA,SYNOPSYS INC.,105,392
5,CA,(U.S.),CALIFORNIA,"LAWRENCE LIVERMORE NATIONAL SECURITY, LLC",109,389
5,CA,(U.S.),CALIFORNIA,"HRL LABORATORIES, LLC",73,388
5,CA,(U.S.),CALIFORNIA,"CA, INC.",25,61
5,CA,(U.S.),CALIFORNIA,NATIONAL SEMICONDUCTOR CORPORATION,33,386
5,CA,(U.S.),CALIFORNIA,"QUALCOMM MEMS TECHNOLOGIES, INC.",60,383
5,CA,(U.S.),CALIFORNIA,SANDISK 3D LLC,84,381
5,CA,(U.S.),CALIFORNIA,"VMWARE, INC.",129,373
5,CA,(U.S.),CALIFORNIA,EMC CORPORATION,131,369
5,CA,(U.S.),CALIFORNIA,"ADVANCED CARDIOVASCULAR SYSTEMS, INC.",37,353
5,CA,(U.S.),CALIFORNIA,"DISNEY ENTERPRISES, INC.",120,353
5,CA,(U.S.),CALIFORNIA,"AT& T INTELLECTUAL PROPERTY I, L.P.",97,334
5,CA,(U.S.),CALIFORNIA,"AMGEN, INC.",63,333
5,CA,(U.S.),CALIFORNIA,"SALESFORCE.COM, INC.",155,329
5,CA,(U.S.),CALIFORNIA,"FACEBOOK, INC.",192,321
5,CA,(U.S.),CALIFORNIA,CYPRESS SEMICONDUCTOR CORP.,72,316
5,CA,(U.S.),CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,57,311
5,CA,(U.S.),CALIFORNIA,SPANSION LLC,60,309
5,CA,(U.S.),CALIFORNIA,"WESTERN DIGITAL (FREMONT), LLC",82,307
5,CA,(U.S.),CALIFORNIA,TELEFONAKTIEBOLAGET L M ERICSSON (PUBL.),137,305
5,CA,(U.S.),CALIFORNIA,"AGILENT TECHNOLOGIES, INC.",47,297
5,CA,(U.S.),CALIFORNIA,"BOSTON SCIENTIFIC SCIMED, INC.",51,294
5,CA,(U.S.),CALIFORNIA,KLA-TENCOR CORPORATION,97,292
5,CA,(U.S.),CALIFORNIA,"INTUITIVE SURGICAL OPERATIONS, INC.",104,285
5,CA,(U.S.),CALIFORNIA,"ADVANCED MICRO DEVICES, INC.",59,282
5,CA,(U.S.),CALIFORNIA,ALPHA AND OMEGA SEMICONDUCTOR INCORPORATED,79,277
5,CA,(U.S.),CALIFORNIA,"POWER INTEGRATIONS, INC.",57,276
5,CA,(U.S.),CALIFORNIA,"INVENTION SCIENCE FUND I, LLC",48,271
5,CA,(U.S.),CALIFORNIA,MEDTRONIC MINIMED INC.,56,259
5,CA,(U.S.),CALIFORNIA,SANDISK CORPORATION,5,259
5,CA,(U.S.),CALIFORNIA,"THE DIRECTV GROUP, INC.",66,259
5,CA,(U.S.),CALIFORNIA,FINISAR CORPORATION,37,256
5,CA,(U.S.),CALIFORNIA,SAP AKTIENGESELLSCHAFT,54,255
5,CA,(U.S.),CALIFORNIA,GM GLOBAL TECHNOLOGY OPERATIONS LLC,29,244
5,CA,(U.S.),CALIFORNIA,"SEAGATE TECHNOLOGY, LLC",71,241
5,CA,(U.S.),CALIFORNIA,COVIDIEN LP,99,233
5,CA,(U.S.),CALIFORNIA,"HON HAI PRECISION IND. CO., LTD.",43,232
5,CA,(U.S.),CALIFORNIA,SONY COMPUTER ENTERTAINMENT INC.,54,232
5,CA,(U.S.),CALIFORNIA,FUJITSU LIMITED,75,231
5,CA,(U.S.),CALIFORNIA,"VISA U.S.A., INC.",72,231
5,CA,(U.S.),CALIFORNIA,CALLAWAY GOLF COMPANY,70,228
5,CA,(U.S.),CALIFORNIA,"CITRIX SYSTEMS, INC.",84,225
5,CA,(U.S.),CALIFORNIA,ACUSHNET COMPANY,41,221
5,CA,(U.S.),CALIFORNIA,"AMAZON TECHNOLOGIES, INC.",111,215
5,CA,(U.S.),CALIFORNIA,"HITACHI, LTD",26,208
5,CA,(U.S.),CALIFORNIA,"NETLOGIC MICROSYSTEMS, INC.",38,204
5,CA,(U.S.),CALIFORNIA,OMNIVISION TECHNOLOGIES INC.,61,204
5,CA,(U.S.),CALIFORNIA,SONY COMPUTER ENTERTAINMENT AMERICA LLC,65,203
5,CA,(U.S.),CALIFORNIA,HONEYWELL INTERNATIONAL INC.,37,200
5,CA,(U.S.),CALIFORNIA,"TERADATA US, INC.",37,198
5,CA,(U.S.),CALIFORNIA,INTERNATIONAL RECTIFIER CORPORATION,43,196
5,CA,(U.S.),CALIFORNIA,"THERAVANCE, INC.",15,193
5,CA,(U.S.),CALIFORNIA,"FUTUREWEI TECHNOLOGIES, INC.",71,190
5,CA,(U.S.),CALIFORNIA,DOLBY LABORATORIES LICENSING CORPORATION,66,188
5,CA,(U.S.),CALIFORNIA,"MAXIM INTEGRATED PRODUCTS, INC.",61,185
5,CA,(U.S.),CALIFORNIA,"TESLA MOTORS, INC.",50,185
5,CA,(U.S.),CALIFORNIA,GLOBALFOUNDRIES INC.,57,184
5,CA,(U.S.),CALIFORNIA,"MCAFEE, INC.",52,183
5,CA,(U.S.),CALIFORNIA,"ISIS PHARMACEUTICALS, INC.",41,180
5,CA,(U.S.),CALIFORNIA,"VERTEX PHARMACEUTICALS, INC.",42,180
5,CA,(U.S.),CALIFORNIA,APTINA IMAGING CORPORATION,33,177
5,CA,(U.S.),CALIFORNIA,CANON KABUSHIKI KAISHA,51,177
5,CA,(U.S.),CALIFORNIA,"HONDA GIKEN KOGYO KABUSHIKI KAISHA (HONDA MOTOR CO., LTD.)",26,176
5,CA,(U.S.),CALIFORNIA,"MEDTRONIC VASCULAR, INC",42,176
5,CA,(U.S.),CALIFORNIA,"BROCADE COMMUNICATIONS SYSTEMS, INC.",65,175
5,CA,(U.S.),CALIFORNIA,INTERSIL AMERICALS LLC,22,175
5,CA,(U.S.),CALIFORNIA,LOCKHEED MARTIN CORPORATION,51,175
5,CA,(U.S.),CALIFORNIA,"VERIZON PATENT AND LICENSING, INC.",82,174
5,CA,(U.S.),CALIFORNIA,MATTEL INC.,31,173
5,CA,(U.S.),CALIFORNIA,NOKIA CORPORATION,46,173
5,CA,(U.S.),CALIFORNIA,"TAYLOR MADE GOLF COMPANY, INC.",48,173
5,CA,(U.S.),CALIFORNIA,"STMICROELECTRONICS, INC.",47,172
5,CA,(U.S.),CALIFORNIA,"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",58,172
5,CA,(U.S.),CALIFORNIA,ROBERT BOSCH GMBH,54,166
5,CA,(U.S.),CALIFORNIA,"TESSERA, INC.",52,166
5,CA,(U.S.),CALIFORNIA,DANISCO US INC,42,165
5,CA,(U.S.),CALIFORNIA,"NOVELLUS SYSTEMS, INC.",29,165
5,CA,(U.S.),CALIFORNIA,SEIKO EPSON CORPORATION,19,163
5,CA,(U.S.),CALIFORNIA,"SECOND SIGHT MEDICAL PRODUCTS, INC.",19,161
5,CA,(U.S.),CALIFORNIA,EMPIRE TECHNOLOGY DEVELOPMENT LLC,83,160
5,CA,(U.S.),CALIFORNIA,NOVARTIS AG (FORMERLY SANDOZ LTD.),30,160
5,CA,(U.S.),CALIFORNIA,SYMANTEC OPERATING CORPORATION,20,159
5,CA,(U.S.),CALIFORNIA,"TEXAS INSTRUMENTS, INCORPORATED",42,159
5,CA,(U.S.),CALIFORNIA,"APPLIED BIOSYSTEMS, LLC.",28,157
5,CA,(U.S.),CALIFORNIA,XEROX CORPORATION,24,157
5,CA,(U.S.),CALIFORNIA,ABBOTT MEDICAL OPTICS INC.,31,155
5,CA,(U.S.),CALIFORNIA,GENERAL ELECTRIC COMPANY,27,155
5,CA,(U.S.),CALIFORNIA,"INTEGRATED DEVICE TECHNOLOGY, INC.",20,154
5,CA,(U.S.),CALIFORNIA,VISA INTERNATIONAL SERVICE ASSOCIATION,45,154
5,CA,(U.S.),CALIFORNIA,IMMERSION CORPORATION,38,152
5,CA,(U.S.),CALIFORNIA,"TELA INNOVATIONS, INC.",38,151
5,CA,(U.S.),CALIFORNIA,PIXAR,29,148
5,CA,(U.S.),CALIFORNIA,"RED HAT, INC.",29,147
5,CA,(U.S.),CALIFORNIA,INTERNATIONAL GAME TECHNOLOGY (IGT),65,145
5,CA,(U.S.),CALIFORNIA,"WARSAW ORTHOPEDIC, INC.",30,144
5,CA,(U.S.),CALIFORNIA,"SIEMENS MEDICAL SOLUTIONS USA, INC.",12,143
5,CA,(U.S.),CALIFORNIA,"GILEAD SCIENCES, INC.",40,140
5,CA,(U.S.),CALIFORNIA,ALCATEL LUCENT,35,139
5,CA,(U.S.),CALIFORNIA,SUNPOWER CORPORATION,49,139
5,CA,(U.S.),CALIFORNIA,KONINKLIJKE PHILIPS ELECTRONICS N.V.,4,138
5,CA,(U.S.),CALIFORNIA,NELLCOR PURITAN BENNETT INCORPORATED,0,137
5,CA,(U.S.),CALIFORNIA,"NTT DOCOMO, INC.",14,137
5,CA,(U.S.),CALIFORNIA,"RIGEL PHARMACEUTICALS, INC.",31,136
5,CA,(U.S.),CALIFORNIA,ABBOTT LABORATORIES,18,135
5,CA,(U.S.),CALIFORNIA,"DEXCOM, INC.",34,134
5,CA,(U.S.),CALIFORNIA,TOSHIBA CORPORATION,23,134
5,CA,(U.S.),CALIFORNIA,KYPHON SARL,4,132
5,CA,(U.S.),CALIFORNIA,"ZYNGA, INC.",48,131
5,CA,(U.S.),CALIFORNIA,LIFE TECHNOLOGIES CORPORATION,42,130
5,CA,(U.S.),CALIFORNIA,"BRIDGELUX, INC",14,129
5,CA,(U.S.),CALIFORNIA,SCRIPPS RESEARCH INSTITUTE,24,129
5,CA,(U.S.),CALIFORNIA,SRI INTERNATIONAL,23,128
5,CA,(U.S.),CALIFORNIA,THE AEROSPACE CORPORATION,30,128
5,CA,(U.S.),CALIFORNIA,"SIEBEL SYSTEMS, INC.",14,126
5,CA,(U.S.),CALIFORNIA,PANASONIC CORPORATION,9,125
5,CA,(U.S.),CALIFORNIA,"SUN MICROSYSTEMS, INC.",0,125
5,CA,(U.S.),CALIFORNIA,APPLIED MICRO CIRCUITS CORPORATION,35,124
5,CA,(U.S.),CALIFORNIA,"FORM FACTOR, INC.",10,124
5,CA,(U.S.),CALIFORNIA,INFINERA CORPORATION,29,123
5,CA,(U.S.),CALIFORNIA,KYOCERA CORPORATION,12,123
5,CA,(U.S.),CALIFORNIA,AOL LLC,10,122
5,CA,(U.S.),CALIFORNIA,JDS UNIPHASE CORPORATION,16,122
5,CA,(U.S.),CALIFORNIA,APPLIED MEDICAL RESOURCES CORPORATION,25,120
5,CA,(U.S.),CALIFORNIA,MEDTRONIC INC.,20,120
5,CA,(U.S.),CALIFORNIA,NORTHROP GRUMMAN SYSTEMS CORPORATION,27,120
5,CA,(U.S.),CALIFORNIA,THOMSON LICENSING S.A.,34,120
5,CA,(U.S.),CALIFORNIA,"VIASAT, INC.",16,116
5,CA,(U.S.),CALIFORNIA,"ALIGN TECHNOLOGY, INC.",20,115
5,CA,(U.S.),CALIFORNIA,CAREFUSION 303 INC.,42,115
5,CA,(U.S.),CALIFORNIA,EDWARDS LIFESCIENCES CORP.,36,115
5,CA,(U.S.),CALIFORNIA,MASIMO CORPORATION,33,115
5,CA,(U.S.),CALIFORNIA,"ALCON RESEARCH, LTD.",43,114
5,CA,(U.S.),CALIFORNIA,"NUVASIVE, INC.",28,114
5,CA,(U.S.),CALIFORNIA,SPRINT COMMUNICATIONS COMPANY L.P.,16,114
5,CA,(U.S.),CALIFORNIA,"CREE, INC.",30,113
5,CA,(U.S.),CALIFORNIA,AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.,39,112
5,CA,(U.S.),CALIFORNIA,"CYMER, INC.",19,111
5,CA,(U.S.),CALIFORNIA,"SYNAPTICS, INC.",32,111
5,CA,(U.S.),CALIFORNIA,"BIO-RAD LABORATORIES, INC.",27,110
5,CA,(U.S.),CALIFORNIA,NIKON CORPORATION,31,110
5,CA,(U.S.),CALIFORNIA,"AFFYMETRIX, INC.",22,109
5,CA,(U.S.),CALIFORNIA,FAIRCHILD SEMICONDUCTOR CORPORATION,26,109
5,CA,(U.S.),CALIFORNIA,"FOUNDRY NETWORKS, INC.",17,109
5,CA,(U.S.),CALIFORNIA,"ILLUMINA, INC.",31,109
5,CA,(U.S.),CALIFORNIA,"SUPER TALENT ELECTRONICS, INC.",0,109
5,CA,(U.S.),CALIFORNIA,"QUEST DIAGNOSTICS INVESTMENTS, INC.",19,107
5,CA,(U.S.),CALIFORNIA,"ENTROPIC COMMUNICATIONS, INC.",37,106
5,CA,(U.S.),CALIFORNIA,GEN-PROBE INCORPORATED,24,106
5,CA,(U.S.),CALIFORNIA,ROCHE PALO ALTO LLC,5,106
5,CA,(U.S.),CALIFORNIA,"ADVANCED BIONICS, LLC",11,105
5,CA,(U.S.),CALIFORNIA,"SYMBOL TECHNOLOGIES, INC.",9,104
5,CA,(U.S.),CALIFORNIA,"AVALANCHE TECHNOLOGY, INC.",46,103
5,CA,(U.S.),CALIFORNIA,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",25,103
5,CA,(U.S.),CALIFORNIA,"PALM, INC.",3,103
5,CA,(U.S.),CALIFORNIA,CHEVRON ORONITE COMPANY LLC,23,102
5,CA,(U.S.),CALIFORNIA,KLA-TENCOR TECHNOLOGIES CORP.,4,102
5,CA,(U.S.),CALIFORNIA,LG ELECTRONICS INC.,17,102
5,CA,(U.S.),CALIFORNIA,"SENOMYX, INC.",14,102
5,CA,(U.S.),CALIFORNIA,GENERAL INSTRUMENT CORPORATION,11,101
5,CA,(U.S.),CALIFORNIA,"MONOLITHIC POWER SYSTEMS, INC.",29,101
5,CA,(U.S.),CALIFORNIA,"VARIAN MEDICAL SYSTEMS, INC.",24,101
5,CA,(U.S.),CALIFORNIA,"KONICA MINOLTA LABORATORY U.S.A., INC.",29,100
5,CA,(U.S.),CALIFORNIA,"NETWORK APPLIANCE, INC.",0,100
5,CA,(U.S.),CALIFORNIA,JANSSEN PHARMACEUTICA N.V.,18,98
5,CA,(U.S.),CALIFORNIA,"NOVARTIS VACCINES AND DIAGNOSTICS, INC.",5,98
5,CA,(U.S.),CALIFORNIA,RESEARCH IN MOTION LIMITED,0,98
5,CA,(U.S.),CALIFORNIA,"SILICON IMAGE, INC.",26,96
5,CA,(U.S.),CALIFORNIA,WI-LAN INC.,22,96
5,CA,(U.S.),CALIFORNIA,"SKYWORKS SOLUTIONS, INC.",25,95
5,CA,(U.S.),CALIFORNIA,"A9.COM, INC.",29,94
5,CA,(U.S.),CALIFORNIA,"FUJI XEROX CO., LTD.",12,94
5,CA,(U.S.),CALIFORNIA,"BALLY GAMING, INC.",30,93
5,CA,(U.S.),CALIFORNIA,THE CLOROX COMPANY,17,93
5,CA,(U.S.),CALIFORNIA,CELLCO PARTNERSHIP,38,92
5,CA,(U.S.),CALIFORNIA,LINEAR TECHNOLOGY CORPORATION,19,92
5,CA,(U.S.),CALIFORNIA,STION CORPORATION,19,92
5,CA,(U.S.),CALIFORNIA,"SILICON STORAGE TECHNOLOGY, INC.",14,91
5,CA,(U.S.),CALIFORNIA,"TABULA, INC.",22,91
5,CA,(U.S.),CALIFORNIA,"O2 MICRO, INC.",12,90
5,CA,(U.S.),CALIFORNIA,NXP B.V.,18,87
5,CA,(U.S.),CALIFORNIA,STRYKER CORPORATION,9,87
5,CA,(U.S.),CALIFORNIA,"ADVANCED ANALOGIC TECHNOLOGIES, INC.",17,86
5,CA,(U.S.),CALIFORNIA,"CODEXIS, INC.",24,86
5,CA,(U.S.),CALIFORNIA,"UNITED STATES OF AMERICA, NATIONAL AERONAUTICS AND SPACE ADMINISTRATION",15,86
5,CA,(U.S.),CALIFORNIA,ASML NETHERLANDS B.V.,42,85
5,CA,(U.S.),CALIFORNIA,"AGENSYS, INC.",3,84
5,CA,(U.S.),CALIFORNIA,VOLTERRA SEMICONDUCTOR CORPORATION,28,84
5,CA,(U.S.),CALIFORNIA,"FORTINET, INC.",20,83
5,CA,(U.S.),CALIFORNIA,"NEWPORT MEDIA, INC.",11,82
5,CA,(U.S.),CALIFORNIA,ATMEL CORPORATION,23,81
5,CA,(U.S.),CALIFORNIA,AVAGO TECHNOLOGIES ECBU IP (SINGAPORE) PTE. LTD.,0,81
5,CA,(U.S.),CALIFORNIA,HAMILTON SUNDSTRAND CORPORATION,24,81
5,CA,(U.S.),CALIFORNIA,INVENSAS CORPORATION,57,81
5,CA,(U.S.),CALIFORNIA,MIPS TECHNOLOGIES INC.,2,81
5,CA,(U.S.),CALIFORNIA,"TRIMBLE NAVIGATION, LTD.",12,81
5,CA,(U.S.),CALIFORNIA,"BELKIN INTERNATIONAL, INC.",17,80
5,CA,(U.S.),CALIFORNIA,"MAGIC TECHNOLOGIES, INC.",2,80
5,CA,(U.S.),CALIFORNIA,"MAXLINEAR, INC.",45,80
5,CA,(U.S.),CALIFORNIA,"HARRIS TECHNOLOGY, LLC",22,79
5,CA,(U.S.),CALIFORNIA,"ALPHA AND OMEGA SEMICONDUCTOR, LTD.",6,78
5,CA,(U.S.),CALIFORNIA,SORAA INC.,21,78
5,CA,(U.S.),CALIFORNIA,AVAYA INC.,10,77
5,CA,(U.S.),CALIFORNIA,"BIOSENSE WEBSTER, INC.",10,77
5,CA,(U.S.),CALIFORNIA,"NOVOZYMES, INC.",19,77
5,CA,(U.S.),CALIFORNIA,"OPEN INVENTION NETWORK, LLC",27,77
5,CA,(U.S.),CALIFORNIA,QLOGIC CORPORATION,12,77
5,CA,(U.S.),CALIFORNIA,"SONICWALL, INC.",24,77
5,CA,(U.S.),CALIFORNIA,"EXELIXIS, INC.",14,76
5,CA,(U.S.),CALIFORNIA,"SHARP LABORATORIES OF AMERICA, INC.",5,76
5,CA,(U.S.),CALIFORNIA,"TELEDYNE SCIENTIFIC &  IMAGING, LLC",14,76
5,CA,(U.S.),CALIFORNIA,TOKYO ELECTRON LIMITED,12,76
5,CA,(U.S.),CALIFORNIA,TYCO HEALTHCARE GROUP LP,0,76
5,CA,(U.S.),CALIFORNIA,ACCENTURE GLOBAL SERVICES LIMITED,25,75
5,CA,(U.S.),CALIFORNIA,BLOOM ENERGY CORPORATION,24,75
5,CA,(U.S.),CALIFORNIA,FAIR ISAAC CORPORATION,13,75
5,CA,(U.S.),CALIFORNIA,HEADWATER PARTNERS I LLC,42,75
5,CA,(U.S.),CALIFORNIA,"CONEXANT SYSTEMS, INC.",13,74
5,CA,(U.S.),CALIFORNIA,CSR TECHNOLOGY INC.,21,74
5,CA,(U.S.),CALIFORNIA,"HEALTH HERO NETWORK, INC.",2,74
5,CA,(U.S.),CALIFORNIA,"HERMES-MICROVISION, INC.",20,74
5,CA,(U.S.),CALIFORNIA,SANDIA CORPORATION,18,73
5,CA,(U.S.),CALIFORNIA,SYSTEM-GENERAL CORPORATION,15,73
5,CA,(U.S.),CALIFORNIA,"ARUBA NETWORKS, INC.",29,72
5,CA,(U.S.),CALIFORNIA,COBRA GOLF INCORPORATED,13,72
5,CA,(U.S.),CALIFORNIA,"NANOSYS, INC.",4,72
5,CA,(U.S.),CALIFORNIA,PLANTRONICS INC,18,72
5,CA,(U.S.),CALIFORNIA,REALTEK SEMICONDUCTOR CORPORATION,8,72
5,CA,(U.S.),CALIFORNIA,"DELL PRODUCTS, L.P.",23,70
5,CA,(U.S.),CALIFORNIA,"ZOLL CIRCULATION, INC.",20,70
5,CA,(U.S.),CALIFORNIA,ARENA PHARMACEUTICALS INC.,14,69
5,CA,(U.S.),CALIFORNIA,CEDARS SINAI MEDICAL CENTER,15,69
5,CA,(U.S.),CALIFORNIA,"MOTOROLA-MOBILITY, INC.",36,69
5,CA,(U.S.),CALIFORNIA,"SIPIX IMAGING, INC.",13,69
5,CA,(U.S.),CALIFORNIA,TYCO ELECTRONICS CORPORATION,12,69
5,CA,(U.S.),CALIFORNIA,"UNIVERSAL ELECTRONICS, INC.",12,69
5,CA,(U.S.),CALIFORNIA,EASTMAN KODAK COMPANY,12,68
5,CA,(U.S.),CALIFORNIA,NITTO DENKO CORPORATION,13,68
5,CA,(U.S.),CALIFORNIA,SILICON LABORATORIES INC.,25,68
5,CA,(U.S.),CALIFORNIA,"SIRF TECHNOLOGY, INC.",0,68
5,CA,(U.S.),CALIFORNIA,SK HYNIX MEMORY SOLUTIONS INC.,41,68
5,CA,(U.S.),CALIFORNIA,"TOYOTA MOTOR ENGINEERING &  MANUFACTURING NORTH AMERICA, INC.",23,68
5,CA,(U.S.),CALIFORNIA,"TREND MICRO, INC.",13,68
5,CA,(U.S.),CALIFORNIA,"AMERICAN MEGATRENDS, INC.",13,67
5,CA,(U.S.),CALIFORNIA,"AUTODESK, INC.",11,67
5,CA,(U.S.),CALIFORNIA,INTEMATIX CORPORATION,15,67
5,CA,(U.S.),CALIFORNIA,"SPECIALIZED BICYCLE COMPONENTS, INC.",18,67
5,CA,(U.S.),CALIFORNIA,BLACKBERRY LIMITED,47,66
5,CA,(U.S.),CALIFORNIA,"COHERENT, INC.",15,66
5,CA,(U.S.),CALIFORNIA,"IRM, LLC",7,66
5,CA,(U.S.),CALIFORNIA,"QUALCOMM ATHEROS, INC.",2,66
5,CA,(U.S.),CALIFORNIA,"ROCHE MOLECULAR SYSTEMS, INC.",15,66
5,CA,(U.S.),CALIFORNIA,"STEC, INC.",18,66
5,CA,(U.S.),CALIFORNIA,"WD MEDIA, INC.",19,66
5,CA,(U.S.),CALIFORNIA,FUJIFILM CORPORATION,14,65
5,CA,(U.S.),CALIFORNIA,"GENESYS TELECOMMUNICATIONS LABORATORIES, INC.",25,65
5,CA,(U.S.),CALIFORNIA,O2 MICRO INTERNATIONAL LTD.,4,65
5,CA,(U.S.),CALIFORNIA,"RIVERBED TECHNOLOGY, INC.",21,65
5,CA,(U.S.),CALIFORNIA,"SENORX, INC.",16,65
5,CA,(U.S.),CALIFORNIA,"SPARTEK MEDICAL, INC.",0,65
5,CA,(U.S.),CALIFORNIA,THERMO FINNIGAN LLC,18,65
5,CA,(U.S.),CALIFORNIA,"ACCURAY, INC.",16,64
5,CA,(U.S.),CALIFORNIA,"CARDIAC PACEMAKERS, INC.",11,64
5,CA,(U.S.),CALIFORNIA,CITY OF HOPE,17,64
5,CA,(U.S.),CALIFORNIA,"SEVEN NETWORKS, INC.",34,64
5,CA,(U.S.),CALIFORNIA,UNITY SEMICONDUCTOR CORPORATION,10,64
5,CA,(U.S.),CALIFORNIA,"XENOPORT, INC.",6,64
5,CA,(U.S.),CALIFORNIA,ALFRED E. MANN FOUNDATION FOR SCIENTIFIC RESEARCH,8,63
5,CA,(U.S.),CALIFORNIA,"ACTIVE-SEMI, INC.",6,54
5,CA,(U.S.),CALIFORNIA,EMULEX DESIGN & MANUFACTURING CORPORATION,4,63
5,CA,(U.S.),CALIFORNIA,LUCASFILM ENTERTAINMENT COMPANY LTD.,23,63
5,CA,(U.S.),CALIFORNIA,LINKEDIN CORPORATION,54,62
5,CA,(U.S.),CALIFORNIA,MICROSEMI CORP.,11,62
